JAN;37.5483871
FEB;28.31034483
MAR;17.77419355
APR;27.53333333
MAY;14.80645161
JUN;51.56666667
JUL;23.5483871
AUG;23.09677419
SEP;5.866666667
OCT;15.25806452
NOV;24.86666667
DEC;5.516129032
